Unnamed: 0,Url,Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity
569,https://www.99acres.com/residential-land-plot-for-sale-in-vellarada-trivandrum-871-sq-yard-spid-Y77797409,10800000,18.0,600000.0,vellarada,8.4497,77.1957,45.870512,55.487679,59.670872,26.450605,28.426036,Low,18.0,Inland,Inland
570,https://www.99acres.com/residential-land-plot-for-sale-in-chavadimukku-trivandrum-242-sq-yard-spid-N77807713,4000000,5.0,800000.0,chavadimukku,8.5514,76.9106,5.661889,50.200979,54.384172,8.335601,7.268137,Low,5.0,Inland,Inland
571,https://www.99acres.com/residential-land-plot-for-sale-in-vembayam-trivandrum-1-sq-yard-spid-G77539735,7000000,10.0,700000.0,cheeranikkara,8.6405,76.9581,17.267127,40.541789,44.724982,19.85278,21.911608,Low,10.0,Inland,Inland
572,https://www.99acres.com/residential-land-plot-for-sale-in-mangattukonam-trivandrum-242-sq-yard-spid-S77542287,4500000,5.0,900000.0,mangattukonam,8.5921,76.8937,5.847951,51.056459,55.239652,8.521663,12.06546,Low,5.0,Inland,Inland
573,https://www.99acres.com/residential-land-plot-for-sale-in-vayalikada-trivandrum-581-sq-yard-spid-R77501669,16800000,12.0,1400000.0,vayalikada,8.5331,77.0008,17.769525,44.710853,48.894046,14.924709,14.114318,Low,12.0,Inland,Inland
574,https://www.99acres.com/residential-land-plot-for-sale-in-murinjapalam-trivandrum-484-sq-yard-spid-A77778465,1600000,10.0,160000.0,murinjapalam,8.5162,76.9319,11.094788,50.327682,54.510875,6.259731,4.668521,Low,10.0,Inland,Inland
575,https://www.99acres.com/residential-land-plot-for-sale-in-pappanamcode-trivandrum-552-sq-yard-spid-K77779137,12000000,11.4,1052631.579,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,11.39999999943,Inland,Inland
576,https://www.99acres.com/residential-land-plot-for-sale-in-alathara-trivandrum-373-sq-yard-spid-G77498405,5510000,7.7,715584.4156,alathara,8.5326,76.8983,6.901241,53.108384,57.291577,6.638185,4.550691,High,7.699999999832306,Inland,Inland
577,https://www.99acres.com/residential-land-plot-for-sale-in-nettayam-trivandrum-206-sq-yard-spid-H77776145,5000000,4.25,1176470.588,nettayam,8.5403,76.9902,16.394985,44.237913,48.421106,14.506814,12.915604,Low,4.25000000085,Inland,Inland
578,https://www.99acres.com/residential-land-plot-for-sale-in-powdikonam-trivandrum-1839-sq-yard-spid-S77489391,17100000,38.0,450000.0,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,38.0,Inland,Inland
580,https://www.99acres.com/residential-land-plot-for-sale-in-vellanad-trivandrum-823-sq-yard-spid-F77477523,6800000,17.0,400000.0,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,17.0,Inland,Inland
581,https://www.99acres.com/residential-land-plot-for-sale-in-thonnakkal-trivandrum-726-sq-yard-spid-X77765975,3500000,15.0,233333.3333,mangatumoola transformer junction,8.6692,76.8507,14.616003,55.428128,59.611321,14.969645,10.073067,Low,15.000000002142857,Inland,Inland
582,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakuttam-trivandrum-726-sq-yard-spid-B77766273,7500000,15.0,500000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,15.0,Inland,Inland
583,https://www.99acres.com/residential-land-plot-for-sale-in-karakulam-trivandrum-455-sq-yard-spid-D77462099,5400000,9.4,574468.0851,karakulam,8.5672,76.9902,16.460873,40.714745,44.897938,16.116962,14.525752,Low,9.400000000104445,Inland,Inland
584,https://www.99acres.com/residential-land-plot-for-sale-in-vellanad-trivandrum-2-sq-yard-r1-spid-J63056380,6000000,21.0,285714.2857,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,21.00000000105,Inland,Inland
586,https://www.99acres.com/residential-land-plot-for-sale-in-pongumoodu-trivandrum-557-sq-yard-r1-spid-C73643781,22000000,11.5,1913043.478,microwave lane pongumoodu,8.5383,76.9197,7.945104,50.065515,54.248708,7.925708,6.334498,Low,11.500000001568182,Inland,Inland
587,https://www.99acres.com/residential-land-plot-for-sale-in-murinjapalam-trivandrum-2-sq-yard-r2-spid-B50653120,24700000,16.0,1543750.0,murinjapalam,8.5162,76.9319,11.094788,50.327682,54.510875,6.259731,4.668521,Low,16.0,Inland,Inland
588,https://www.99acres.com/residential-land-plot-for-sale-in-chempazhanthy-trivandrum-726-sq-yard-r1-spid-X77552631,1300000,15.0,86666.66667,chempazhanthy,8.5685,76.911,5.671593,49.194384,53.377577,8.345305,9.877435,Low,14.999999999423077,Inland,Inland
589,https://www.99acres.com/residential-land-plot-for-sale-in-nanthancodu-trivandrum-298-sq-yard-r2-spid-I75101527,11300000,6.15,1837398.374,nanthancodu,8.5142,76.9563,13.313556,48.218665,52.401858,8.629231,7.700492,Low,6.149999999945575,Inland,Inland
590,https://www.99acres.com/residential-land-plot-for-sale-in-mannanthala-trivandrum-1355-sq-yard-spid-W77840323,25900000,28.0,925000.0,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,28.0,Inland,Inland
591,https://www.99acres.com/residential-land-plot-for-sale-in-kaniyapuram-trivandrum-2226-sq-yard-spid-C77444873,28200000,46.0,613043.4783,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,45.99999999706383,Inland,Inland
594,https://www.99acres.com/residential-land-plot-for-sale-in-vattiyoorkavu-trivandrum-484-sq-yard-r1-spid-M75644617,12000000,10.0,1200000.0,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,Low,10.0,Inland,Inland
595,https://www.99acres.com/residential-land-plot-for-sale-in-kaniyapuram-trivandrum-387-sq-yard-r2-spid-S50107058,4500000,8.0,562500.0,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,8.0,Inland,Inland
597,https://www.99acres.com/residential-land-plot-for-sale-in-karyavattom-trivandrum-303-sq-yard-r4-spid-X24176255,5300000,6.25,848000.0,karyavattom,8.5678,76.8908,2.866703,52.08072,56.263913,5.540415,9.009202,Low,6.25,Inland,Inland
598,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-436-sq-yard-r1-spid-S73136115,18000000,9.0,2000000.0,medical college,8.5236,76.9283,9.844377,50.239953,54.423146,6.533052,4.941842,Low,9.0,Inland,Inland
599,https://www.99acres.com/residential-land-plot-for-sale-in-kalady-trivandrum-1-sq-yard-r1-spid-W62389020,700000,5.0,140000.0,kalady,8.4683,76.9629,17.53628,53.635972,57.819165,7.447503,9.930637,Low,5.0,Inland,Inland
600,https://www.99acres.com/residential-land-plot-for-sale-in-muttathara-trivandrum-443-sq-yard-spid-K76023269,14100000,9.15,1540983.607,muttathara,8.4638,76.9394,14.891881,55.148774,59.331967,4.17662,8.272039,Low,9.149999997371808,Inland,Inland
601,https://www.99acres.com/residential-land-plot-for-sale-in-chittattumukku-trivandrum-2130-sq-yard-r5-spid-Q55729704,26400000,44.0,600000.0,chittattumukku,8.5745,76.8505,4.500213,56.104487,60.28768,3.060412,10.280251,Low,44.0,Inland,Inland
602,https://www.99acres.com/residential-land-plot-for-sale-in-mangalapuram-trivandrum-339-sq-yard-spid-V77715049,3150000,7.0,450000.0,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,7.0,Inland,Inland
603,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-242-sq-yard-spid-B76038587,4900000,5.0,980000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland
605,https://www.99acres.com/residential-land-plot-for-sale-in-sasthamangalam-trivandrum-784-sq-yard-spid-I75330771,42000000,16.2,2592592.593,sasthamangalam,8.513,76.9715,15.327905,47.951141,52.134334,10.167906,9.581833,Low,16.199999997454288,Inland,Inland
606,https://www.99acres.com/residential-land-plot-for-sale-in-menamkulam-trivandrum-581-sq-yard-spid-T77365533,7200000,12.0,600000.0,menamkulam,8.5587,76.8591,3.939382,56.696412,60.879605,1.250109,8.382195,Low,12.0,Sea view,Inland
607,https://www.99acres.com/residential-land-plot-for-sale-in-marayamuttom-trivandrum-532-sq-yard-spid-U77995437,1200000,11.0,109090.9091,marayamuttom,8.4165,77.1082,36.100454,55.447474,59.630667,14.522803,15.175828,Low,10.999999999083332,Inland,Inland
610,https://www.99acres.com/residential-land-plot-for-sale-in-vattappara-trivandrum-7502-sq-yard-spid-D77606439,19500000,155.0,125806.4516,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,155.00000001589743,Inland,Inland
611,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-968-sq-yard-spid-Q77372453,7000000,20.0,350000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,20.0,Sea view,Inland
612,https://www.99acres.com/residential-land-plot-for-sale-in-neyyattinkara-trivandrum-4598-sq-yard-r2-spid-C67195546,25000000,95.0,263157.8947,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,95.0000000133,Inland,Inland
613,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-1500-sq-yard-spid-B77554183,4000000,31.0,129032.2581,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,Low,30.999999991475,Inland,Inland
615,https://www.99acres.com/residential-land-plot-for-sale-in-vattappara-trivandrum-11132-sq-yard-spid-E77463937,1200000,2.3,521739.1304,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,High,2.300000000153333,Inland,Inland
616,https://www.99acres.com/residential-land-plot-for-sale-in-manacaud-trivandrum-339-sq-yard-r2-spid-T67264698,12600000,7.0,1800000.0,manacaud,8.4719,76.9518,15.759957,53.201069,57.384262,5.722958,8.862142,Low,7.0,Inland,Inland
617,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-568-sq-yard-r2-spid-Y70341150,1050000,11.74,89437.81942,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,11.740000000102864,Inland,Inland
618,https://www.99acres.com/residential-land-plot-for-sale-in-kuravankonam-trivandrum-387-sq-yard-spid-H78010493,17600000,8.0,2200000.0,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,Low,8.0,Inland,Inland
619,https://www.99acres.com/residential-land-plot-for-sale-in-thirumala-trivandrum-236-sq-yard-spid-D77949035,4800000,4.88,983606.5574,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,4.879999999886133,Inland,Inland
623,https://www.99acres.com/residential-land-plot-for-sale-in-peyad-trivandrum-547-sq-yard-spid-P77731527,4000000,11.3,353982.3009,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,11.29999999951975,Inland,Inland
624,https://www.99acres.com/residential-land-plot-for-sale-in-poojappura-trivandrum-216-sq-yard-spid-G77940671,3500000,4.46,784753.3632,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,4.460000000163109,Inland,Inland
625,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-428-sq-yard-spid-E77940091,6630000,8.84,750000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,8.84,Inland,Inland
626,https://www.99acres.com/residential-land-plot-for-sale-in-kattakkada-trivandrum-6050-sq-yard-spid-U77939971,14400000,125.0,115200.0,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,125.0,Inland,Inland
627,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakuttam-trivandrum-484-sq-yard-spid-U77723295,750000,10.0,75000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,10.0,Inland,Inland
628,https://www.99acres.com/residential-land-plot-for-sale-in-karakonam-trivandrum-1144-sq-yard-spid-Y78015693,6500000,23.63,275074.0584,karakonam,8.3906,77.1686,44.352106,60.405938,64.589131,18.305709,23.188205,Low,23.630000000029085,Inland,Inland
629,https://www.99acres.com/residential-land-plot-for-sale-in-intimate-agastya-kazhakootam-trivandrum-290-sq-yard-spid-Y77934553,6300000,6.0,1050000.0,intimate agastya kazhakootam,8.583,76.868,3.387683,53.872175,58.055368,5.354756,10.372536,Low,6.0,Inland,Inland
630,https://www.99acres.com/residential-land-plot-for-sale-in-pappanamcode-trivandrum-387-sq-yard-r2-spid-Y71776066,6000000,8.0,750000.0,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,8.0,Inland,Inland
631,https://www.99acres.com/residential-land-plot-for-sale-in-puthenthope-trivandrum-460-sq-yard-spid-B77921723,5225000,9.5,550000.0,puthenthope,8.5767,76.8361,6.509575,58.038487,62.22168,2.118422,11.842029,Low,9.5,Sea view,Inland
632,https://www.99acres.com/residential-land-plot-for-sale-in-anathalavattom-trivandrum-218-sq-yard-spid-B78003413,1000000,4.5,222222.2222,anathalavattom,8.666,76.7755,19.666578,65.839238,70.022431,13.356296,8.882093,Low,4.50000000045,Inland,Inland
633,https://www.99acres.com/residential-land-plot-for-sale-in-kulathoor-trivandrum-678-sq-yard-r3-spid-Z59701920,14000000,14.0,1000000.0,kulathoor,8.3319,77.0967,40.38119,64.786367,68.96956,5.40518,19.586336,Low,14.0,Inland,Inland
634,https://www.99acres.com/residential-land-plot-for-sale-in-neyyattinkara-trivandrum-1452-sq-yard-spid-R77900185,51200000,64.0,800000.0,venganoor,8.4051,77.0056,26.741916,58.974826,63.158019,4.622647,4.105535,Low,64.0,Inland,Inland
635,https://www.99acres.com/residential-land-plot-for-sale-in-malayinkeezh-trivandrum-436-sq-yard-spid-Z77887291,9800000,30.0,326666.6667,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,29.999999996938776,Inland,Inland
636,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-968-sq-yard-spid-Q77871557,30000000,20.0,1500000.0,bhagathsing road,8.4992,76.9277,11.599439,51.64638,55.829573,5.199368,4.404401,Low,20.0,Inland,Inland
638,https://www.99acres.com/residential-land-plot-for-sale-in-uchakkada-trivandrum-774-sq-yard-spid-A77885649,8000000,16.0,500000.0,uchakkada,8.3146,77.0982,41.178146,67.168846,71.352039,3.113329,20.562065,Low,16.0,Inland,Inland
639,https://www.99acres.com/residential-land-plot-for-sale-in-balaramapuram-trivandrum-774-sq-yard-r1-spid-B49934130,7200000,16.0,450000.0,balaramapuram,8.4321,77.0503,28.722221,51.713743,55.896936,10.107014,7.286278,Low,16.0,Inland,Inland
640,https://www.99acres.com/residential-land-plot-for-sale-in-vattiyoorkavu-trivandrum-339-sq-yard-spid-L77409179,11200000,7.0,1600000.0,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,Low,7.0,Inland,Inland
641,https://www.99acres.com/residential-land-plot-for-sale-in-veli-trivandrum-387-sq-yard-spid-V77404117,20000000,8.0,2500000.0,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland
642,https://www.99acres.com/residential-land-plot-for-sale-in-prasanth-nagar-trivandrum-452-sq-yard-spid-P77404075,13100000,9.33,1404072.883,ulloor,8.53,76.9289,9.111596,49.531731,53.714924,6.992217,5.401007,Low,9.330000001146663,Inland,Inland
643,https://www.99acres.com/residential-land-plot-for-sale-in-malayinkeezh-trivandrum-968-sq-yard-spid-S77245217,9050000,20.0,452500.0,malayinkeezh,8.4902,77.0361,24.337032,47.113524,51.296717,16.808597,11.716912,Low,20.0,Inland,Inland
644,https://www.99acres.com/residential-land-plot-for-sale-in-nagaroor-trivandrum-2420-sq-yard-spid-Z77372183,8000000,50.0,160000.0,nagaroor,8.7358,76.8476,25.278853,54.85802,58.18187,19.50823,19.581245,Low,50.0,Inland,Inland
646,https://www.99acres.com/residential-land-plot-for-sale-in-kunnapuzha-trivandrum-194-sq-yard-spid-X77327189,3000000,4.0,750000.0,kunnapuzha,8.4912,76.9963,19.593986,49.915616,54.098809,11.672219,9.947392,Low,4.0,Inland,Inland
647,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakuttam-trivandrum-242-sq-yard-spid-U77237949,4000000,5.0,800000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland
648,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-387-sq-yard-spid-Q77322835,7800000,8.0,975000.0,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,Low,8.0,Inland,Inland
649,https://www.99acres.com/residential-land-plot-for-sale-in-chirayinkeezhu-trivandrum-968-sq-yard-r1-spid-K60373360,7000000,20.0,350000.0,chirayinkeezhu,8.6559,76.7832,17.625025,63.593848,67.777041,13.807769,6.636703,Low,20.0,Inland,Inland
650,https://www.99acres.com/residential-land-plot-for-sale-in-nedumangad-trivandrum-1355-sq-yard-r9-spid-C26633662,9800000,28.0,350000.0,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,28.0,Inland,Inland
651,https://www.99acres.com/residential-land-plot-for-sale-in-njandoorkonam-trivandrum-459-sq-yard-spid-R77302583,6500000,9.48,685654.0084,njandoorkonam,8.5843,76.9189,7.450484,47.456499,51.639692,10.124196,12.198008,Low,9.480000000536712,Inland,Inland
652,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-2468-sq-yard-r4-spid-Y65133556,6000000,51.0,117647.0588,parappil,8.72005,76.9782,27.656768,36.00469,40.086646,29.870955,28.676407,Low,51.0000000102,Inland,Inland
653,https://www.99acres.com/residential-land-plot-for-sale-in-kalady-trivandrum-2105-sq-yard-spid-L77310277,32000000,43.5,735632.1839,kalady,8.4683,76.9629,17.53628,53.635972,57.819165,7.447503,9.930637,Low,43.50000000047579,Inland,Inland
654,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-581-sq-yard-r4-spid-V49911244,1680000,12.0,140000.0,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,Low,12.0,Inland,Inland
655,https://www.99acres.com/residential-land-plot-for-sale-in-neyyattinkara-trivandrum-242-sq-yard-spid-Q77218897,5750000,5.0,1150000.0,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,5.0,Inland,Inland
657,https://www.99acres.com/residential-land-plot-for-sale-in-vilavoorkal-trivandrum-651-sq-yard-spid-K77299435,3400000,13.45,252788.1041,vilavoorkal,8.4822,77.0233,23.59209,49.00981,53.193003,15.533142,10.447524,Low,13.449999999426398,Inland,Inland
658,https://www.99acres.com/residential-land-plot-for-sale-in-vizhinjam-trivandrum-726-sq-yard-spid-U77208251,27000000,15.0,1800000.0,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,15.0,Inland,Inland
659,https://www.99acres.com/residential-land-plot-for-sale-in-karakulam-trivandrum-339-sq-yard-spid-R77204653,2275000,7.0,325000.0,karakulam,8.5672,76.9902,16.460873,40.714745,44.897938,16.116962,14.525752,High,7.0,Inland,Inland
660,https://www.99acres.com/residential-land-plot-for-sale-in-chempazhanthy-trivandrum-2420-sq-yard-spid-Z77293877,40000000,50.0,800000.0,chempazhanthy,8.5685,76.911,5.671593,49.194384,53.377577,8.345305,9.877435,High,50.0,Inland,Inland
661,https://www.99acres.com/residential-land-plot-for-sale-in-cheriyakonni-trivandrum-2420-sq-yard-r8-spid-N37607099,12500000,50.0,250000.0,cheriyakonni,8.5489,77.0255,21.27469,40.833884,45.017077,19.634896,18.043686,Low,50.0,Inland,Inland
662,https://www.99acres.com/residential-land-plot-for-sale-in-nettayam-trivandrum-334-sq-yard-spid-H77289587,4600000,6.9,666666.6667,nettayam,8.5403,76.9902,16.394985,44.237913,48.421106,14.506814,12.915604,Low,6.899999999655001,Inland,Inland
